region_key,month,day,TMIN,TMAX,IRRAD,VAP,WIND,RAIN,n_years
ia,12,21,-8.2233,-0.79,6216000.0,3.6454,3.3038,0.0633,30
ia,12,22,-8.8533,-1.0567,6089333.3,3.8264,3.2231,0.1227,30
ia,12,23,-8.2567,-1.2467,6095666.7,3.8017,3.4786,0.2207,30
ia,12,24,-8.9833,-1.9167,6032000.0,3.7248,3.289,0.17,30
ia,12,25,-8.7,-0.99,5931000.0,3.8005,3.1427,0.2467,30
ia,12,26,-7.83,-0.37,6523333.3,3.7466,3.1343,0.1077,30
ia,12,27,-7.8667,0.6967,5757000.0,3.9879,3.2011,0.1797,30
ia,12,28,-6.5667,1.37,5773666.7,4.0457,3.2071,0.1687,30
ia,12,29,-7.26,0.26,6230000.0,3.8568,3.2923,0.1593,30
ia,12,30,-8.0567,-0.32,5825666.7,3.9652,3.2023,0.117,30
ia,12,31,-9.2067,-1.2167,6421333.3,3.4643,3.1578,0.1383,30
il,1,1,-5.8733,2.9467,6352666.7,4.3077,3.2219,0.1037,30
il,1,2,-4.4667,2.5767,6360000.0,5.2013,3.2411,0.2727,30
il,1,3,-5.0333,2.63,6207000.0,5.0642,2.8812,0.294,30
il,1,4,-5.3433,2.36,6501666.7,4.6591,3.3168,0.1977,30
il,1,5,-6.57,1.6133,6780666.7,4.2572,3.1642,0.2443,30
il,1,6,-6.4333,0.5267,6882666.7,4.2775,3.0151,0.0963,30
il,1,7,-6.2367,1.31,7497666.7,4.1726,3.0148,0.0823,30
il,1,8,-5.8333,1.7967,6885333.3,4.2039,3.0462,0.347,30
il,1,9,-5.6067,2.9867,7527666.7,4.237,3.1683,0.1797,30
il,1,10,-5.4467,2.8167,6938333.3,4.3908,3.1805,0.1397,30
il,1,11,-4.02,4.1133,5875333.3,4.9286,3.2543,0.2477,30
il,1,12,-3.94,4.2633,7078666.7,5.1923,3.1875,0.3213,30
il,1,13,-5.88,1.8333,7310666.7,4.183,3.2885,0.352,30
il,1,14,-7.06,0.2267,6897000.0,3.8033,2.7775,0.1663,30
il,1,15,-6.85,0.5133,7703333.3,3.8322,2.919,0.141,30
il,1,16,-6.7333,1.4567,7726666.7,3.9719,2.9882,0.081,30
il,1,17,-6.1367,1.6033,6901666.7,4.2897,3.2243,0.2147,30
il,1,18,-6.74,1.59,8261333.3,4.0123,3.1465,0.1953,30
il,1,19,-7.6067,1.13,8028666.7,3.6869,3.3594,0.2307,30
il,1,20,-7.7267,-0.2233,8132666.7,3.54,2.7323,0.1037,30
il,1,21,-7.11,1.0833,8789666.7,3.8442,2.811,0.1443,30
il,1,22,-5.1067,2.5167,7023666.7,4.4579,3.1578,0.1523,30
il,1,23,-5.0933,1.8667,7163000.0,4.3596,2.919,0.316,30
il,1,24,-6.3367,1.7467,8433666.7,3.9028,2.8376,0.1707,30
il,1,25,-6.38,1.58,8108666.7,3.6618,3.0802,0.118,30
il,1,26,-6.26,2.1567,7519333.3,3.8205,2.9839,0.152,30
il,1,27,-5.5733,2.5233,8245666.7,3.9305,3.1846,0.1063,30
il,1,28,-6.7033,2.29,8557666.7,4.0061,3.125,0.1387,30
il,1,29,-5.3867,2.2367,7896333.3,4.4768,3.1415,0.249,30
il,1,30,-7.1333,1.0133,8805333.3,3.7833,3.005,0.264,30
il,1,31,-6.0333,1.97,8353333.3,4.0847,3.091,0.2873,30
il,2,1,-3.7967,2.91,8671666.7,4.5974,2.8237,0.2373,30
il,2,2,-6.0467,2.8767,10183666.7,4.1436,3.0325,0.264,30
il,2,3,-6.7333,2.7933,10261333.3,4.1023,3.0459,0.0493,30
il,2,4,-6.6267,2.4733,8836333.3,3.9983,3.5227,0.1807,30
il,2,5,-7.1867,1.46,10627000.0,3.5704,3.0742,0.1753,30
il,2,6,-5.7233,2.8833,9703000.0,4.1459,2.4876,0.168,30
il,2,7,-4.5767,3.2733,9845333.3,4.8149,2.7991,0.249,30
il,2,8,-5.45,3.42,10422000.0,4.4308,2.8146,0.07,30
il,2,9,-5.0033,3.7233,10765666.7,4.5759,2.9684,0.2263,30
il,2,10,-5.1567,3.0067,10153333.3,4.3927,3.2808,0.1157,30
il,2,11,-6.19,2.6833,10824666.7,4.3736,3.0385,0.3027,30
il,2,12,-6.42,2.03,11654333.3,3.5567,3.1015,0.0807,30
il,2,13,-7.4333,2.2267,11509333.3,3.5178,2.7395,0.1683,30
il,2,14,-4.83,4.08,10937333.3,4.2566,3.0134,0.139,30
il,2,15,-4.5733,3.9867,10770333.3,4.4976,3.3309,0.1173,30
il,2,16,-4.7567,3.9567,11256666.7,4.2454,3.0361,0.184,30
il,2,17,-4.9267,3.8167,10981666.7,4.3282,3.1829,0.3213,30
il,2,18,-4.7833,5.1067,12962333.3,4.2343,3.3129,0.136,30
il,2,19,-4.1333,5.9433,13230666.7,4.5474,3.1285,0.163,30
il,2,20,-2.55,7.88,11106333.3,5.6277,3.0541,0.3657,30
il,2,21,-1.9167,7.3833,10572000.0,5.4697,3.0735,0.4343,30
il,2,22,-1.38,7.6,11715000.0,5.5696,2.9253,0.3143,30
il,2,23,-1.78,6.9,12432000.0,5.2523,2.8192,0.074,30
il,2,24,-2.0367,7.05,11234000.0,5.0996,3.4336,0.2793,30
il,2,25,-2.21,7.46,13391666.7,4.944,3.3182,0.2243,30
il,2,26,-2.3233,7.23,12456000.0,5.2023,3.0883,0.2593,30
il,2,27,-1.5633,8.08,12214333.3,5.6577,3.1238,0.3263,30
il,2,28,-2.5133,7.8867,12796000.0,4.9276,3.1254,0.1523,30
il,3,1,-1.0667,8.4933,12685333.3,5.4212,3.1183,0.282,30
il,3,2,-2.4367,7.0233,13976333.3,4.8429,2.9272,0.2013,30
il,3,3,-4.3167,5.9667,13686000.0,4.3582,3.0443,0.173,30
il,3,4,-3.5067,7.6167,15049333.3,4.6956,2.7653,0.1177,30
il,3,5,-1.02,8.7067,11925333.3,5.5326,3.208,0.4507,30
il,3,6,-1.1867,9.2667,15392000.0,5.442,3.3017,0.0913,30
il,3,7,-0.0933,10.0333,14174666.7,5.6311,3.3725,0.211,30
il,3,8,0.7267,9.6033,13027333.3,6.0568,3.4662,0.3863,30
il,3,9,0.4967,9.7133,12536333.3,6.0249,3.3773,0.4313,30
il,3,10,-0.1533,9.66,14552333.3,5.7767,3.2279,0.3007,30
il,3,11,-0.4833,10.85,15952000.0,5.57,2.97,0.149,30
il,3,12,-0.1767,10.6267,15177666.7,5.923,2.9717,0.2113,30
il,3,13,1.0033,12.0567,14659666.7,6.4431,3.1209,0.285,30
il,3,14,2.1933,12.6633,15514000.0,7.095,3.1319,0.17,30
il,3,15,0.8767,12.6033,15573666.7,6.5435,2.7876,0.1913,30
il,3,16,1.64,13.0067,15267000.0,6.5588,3.0215,0.1557,30
il,3,17,2.6167,12.8733,15315666.7,6.8132,3.056,0.2333,30
il,3,18,1.9367,12.3433,13666000.0,6.8924,2.8654,0.3277,30
il,3,19,1.63,12.5233,14432666.7,6.4236,3.0938,0.2797,30
il,3,20,2.4267,13.19,15506666.7,6.5263,3.2444,0.2057,30
il,3,21,2.04,13.2067,17283333.3,6.2919,3.1851,0.0957,30
il,3,22,1.57,13.06,15819000.0,6.2456,2.9688,0.152,30
il,3,23,2.81,12.3333,15122000.0,6.8316,2.7174,0.354,30
il,3,24,3.0633,13.18,13655000.0,7.3376,3.3304,0.3877,30
il,3,25,3.2367,12.39,14027000.0,7.4461,3.6402,0.4827,30
il,3,26,1.5867,12.0267,16683000.0,6.6972,3.0692,0.2733,30
il,3,27,2.7,13.55,16879666.7,7.0831,3.0732,0.2603,30
il,3,28,3.6667,13.4633,14533000.0,7.5973,3.1889,0.366,30
il,3,29,3.2267,13.8067,15572333.3,7.2071,2.9078,0.262,30
il,3,30,4.9967,15.86,16111000.0,7.8955,3.1455,0.429,30
il,3,31,5.57,15.8567,14994333.3,8.321,3.5648,0.3677,30
il,4,1,3.5267,15.4233,18248000.0,6.908,3.3175,0.1747,30
il,4,2,4.34,16.3067,18306666.7,7.6369,3.061,0.3003,30
il,4,3,6.27,17.45,15874000.0,8.5059,3.3136,0.4273,30
il,4,4,4.2233,16.4533,17184666.7,7.6076,3.6517,0.1873,30
il,4,5,3.08,15.5867,17962666.7,7.1782,3.1056,0.3423,30
il,4,6,5.6533,16.29,17260666.7,7.8446,3.5588,0.221,30
il,4,7,6.24,16.5633,17268666.7,8.6243,3.4305,0.204,30
il,4,8,5.3733,16.2433,17825333.3,8.5179,3.0524,0.37,30
il,4,9,4.6167,16.8467,19693000.0,7.9781,2.9672,0.334,30
il,4,10,5.6867,18.0267,17513666.7,8.1064,3.4077,0.4603,30
il,4,11,6.84,19.03,17767666.7,8.6937,3.2837,0.5117,30
il,4,12,6.67,17.4867,18689333.3,8.2445,3.8395,0.1587,30
il,4,13,5.7867,18.0467,19996333.3,7.961,3.1489,0.195,30
il,4,14,6.6267,19.1467,19487333.3,8.6069,2.9894,0.2537,30
il,4,15,7.7733,19.6033,19498333.3,9.146,3.3713,0.3277,30
il,4,16,7.86,19.1267,18116666.7,9.2809,3.6208,0.4253,30
il,4,17,7.2067,18.8633,19727000.0,9.0903,2.9842,0.1993,30
il,4,18,7.46,19.8367,20007666.7,9.5422,2.8884,0.2797,30
il,4,19,8.6567,19.7967,18024666.7,9.6898,3.2104,0.577,30
il,4,20,7.7967,18.97,16537333.3,9.5746,3.2952,0.435,30
il,4,21,7.01,17.9233,19771333.3,9.0576,3.0007,0.317,30
il,4,22,7.6233,19.0433,20428000.0,8.9579,3.05,0.306,30
il,4,23,7.45,18.5133,18249333.3,8.877,3.1774,0.292,30
il,4,24,8.2333,18.9767,18408000.0,9.3021,2.9324,0.335,30
il,4,25,8.5833,19.1133,17907000.0,9.8279,3.3407,0.732,30
il,4,26,7.9867,19.3367,21990666.7,9.0755,3.2981,0.3143,30
il,4,27,7.89,18.8367,18475000.0,8.8071,3.2662,0.4343,30
il,4,28,8.4567,19.0633,17781666.7,9.8326,3.1523,0.4167,30
il,4,29,8.8467,19.3633,18044000.0,10.276,2.9619,0.6193,30
il,4,30,10.33,20.6133,18079333.3,11.1321,3.5998,0.747,30
il,5,1,10.6467,20.8367,17640333.3,11.4023,3.3421,0.472,30
il,5,2,10.44,20.4133,19062000.0,11.2649,2.8551,0.4077,30
il,5,3,9.9067,20.1067,18819333.3,11.0083,2.643,0.4193,30
il,5,4,10.12,20.68,19880000.0,11.1618,2.6932,0.356,30
il,5,5,10.38,22.2833,21082000.0,11.5164,2.7363,0.2803,30
il,5,6,11.7633,23.06,21724000.0,12.0551,2.8644,0.1303,30
il,5,7,13.3533,23.67,19168333.3,13.4607,2.8209,0.5273,30
il,5,8,12.2133,23.4767,20090666.7,13.079,3.0421,0.3017,30
il,5,9,12.86,23.8567,19172333.3,13.9238,3.2727,0.7083,30
il,5,10,12.1867,23.2667,21145000.0,13.3591,2.6947,0.2337,30
il,5,11,12.6067,23.04,18958333.3,13.2401,3.1195,0.4197,30
il,5,12,11.8567,22.1233,21203000.0,12.8714,3.1106,0.2587,30
il,5,13,10.9067,21.96,20475000.0,12.2537,2.7416,0.5253,30
il,5,14,11.6267,22.4667,20657333.3,12.3541,2.8439,0.5043,30
il,5,15,12.1067,22.45,19014000.0,12.8406,2.7356,0.3833,30
il,5,16,12.46,23.2467,21956333.3,13.387,2.7201,0.3383,30
il,5,17,13.1033,23.9,20017333.3,14.101,2.8472,0.5823,30
il,5,18,13.51,23.8967,21524000.0,13.8475,3.0467,0.331,30
il,5,19,13.17,24.9733,21160000.0,14.001,2.7521,0.3653,30
il,5,20,14.0967,24.0433,20185333.3,14.4333,2.9044,0.1623,30
il,5,21,12.8433,23.62,22317666.7,13.6047,2.7184,0.4307,30
il,5,22,12.8033,24.8633,24626333.3,13.1386,2.6382,0.196,30
il,5,23,14.1933,25.2067,21872666.7,13.9932,2.6669,0.4423,30
il,5,24,14.44,25.4867,22270000.0,14.8614,2.7062,0.3883,30
il,5,25,15.1733,24.8567,20196000.0,15.3551,2.8994,0.454,30
il,5,26,14.9633,24.85,19034666.7,15.9404,2.7191,0.563,30
il,5,27,15.1067,25.27,19730666.7,16.4125,2.7579,0.6377,30
il,5,28,15.5733,25.5433,21488000.0,16.4442,2.7711,0.4007,30
il,5,29,15.28,26.1067,23708333.3,15.6642,2.6284,0.3777,30
il,5,30,15.8067,26.8267,23301666.7,16.2801,2.5587,0.327,30
il,5,31,16.4233,26.11,21889666.7,16.3035,2.8999,0.369,30
il,6,1,15.7933,26.1833,21869000.0,16.3213,2.517,0.3807,30
il,6,2,16.0767,26.02,21370000.0,16.5129,2.5316,0.314,30
il,6,3,15.2333,25.7867,22268666.7,15.7083,2.218,0.3217,30
il,6,4,16.0433,26.0667,21954000.0,16.316,2.467,0.3517,30
il,6,5,15.9067,26.7867,23241333.3,16.8575,2.3599,0.3007,30
il,6,6,16.28,26.9933,23714000.0,16.4822,2.5908,0.346,30
il,6,7,16.9833,27.61,24696666.7,17.2197,2.6149,0.1443,30
il,6,8,16.88,27.4,23077333.3,17.1941,2.5513,0.3193,30
il,6,9,17.01,27.9733,22017000.0,17.3571,2.4909,0.422,30
il,6,10,17.9233,27.8767,21432000.0,18.4688,2.721,0.5527,30
il,6,11,18.23,27.75,19958000.0,19.6047,2.4998,0.8837,30
il,6,12,18.2733,27.88,22531333.3,19.6992,2.3654,0.5233,30
il,6,13,17.7333,28.1467,23895666.7,18.7671,2.4392,0.488,30
il,6,14,17.6833,27.52,24830000.0,18.17,2.5963,0.4273,30
il,6,15,17.88,28.5933,23137333.3,18.1609,2.6061,0.438,30
il,6,16,18.53,28.4567,24264333.3,19.1736,2.5175,0.2493,30
il,6,17,18.12,28.68,24642000.0,19.1593,2.279,0.1123,30
il,6,18,19.0767,28.8233,24108666.7,19.8932,2.5249,0.3467,30
il,6,19,18.4167,28.88,24536333.3,19.3866,2.4595,0.3543,30
il,6,20,18.6967,29.31,24627666.7,19.7187,2.25,0.3057,30
il,6,21,19.5533,29.2633,22656333.3,21.1252,2.3772,0.5913,30
il,6,22,19.5733,28.6567,23196666.7,21.151,2.222,0.391,30
il,6,23,19.5267,28.5133,23184333.3,20.5107,2.3279,0.623,30
il,6,24,19.0367,28.7067,23795000.0,20.364,2.1468,0.224,30
il,6,25,19.5367,29.0333,24652000.0,20.944,2.3956,0.429,30
il,6,26,19.77,28.6133,22870666.7,21.2499,2.4342,0.645,30
il,6,27,18.81,28.6667,24477333.3,20.566,2.3314,0.439,30
il,6,28,19.1467,28.3733,23602666.7,20.4915,2.308,0.3137,30
il,6,29,18.79,28.53,23400000.0,20.9173,2.2905,0.4433,30
il,6,30,19.2067,28.3533,22945000.0,21.021,2.2338,0.2193,30
il,7,1,19.1133,28.2967,24076666.7,20.4105,2.2567,0.2503,30
il,7,2,18.3867,28.2133,24328000.0,19.6321,2.2541,0.21,30
il,7,3,18.7433,28.8933,22852333.3,20.2361,2.2136,0.4683,30
il,7,4,19.8267,29.1167,21840000.0,21.861,2.0769,0.54,30
il,7,5,19.5967,29.3733,24759333.3,21.9044,2.0468,0.328,30
il,7,6,19.7433,29.7,24780000.0,21.7578,2.002,0.2313,30
il,7,7,19.7667,29.6933,23972333.3,21.8159,2.0561,0.1657,30
il,7,8,19.6167,28.9967,23107666.7,21.7881,2.0834,0.5287,30
il,7,9,19.4633,28.92,23372666.7,21.4592,2.0829,0.3833,30
il,7,10,19.4367,28.96,24381333.3,21.3704,2.2017,0.4287,30
il,7,11,19.15,28.6833,23095000.0,20.7545,2.2886,0.5827,30
il,7,12,19.4167,28.9033,22567000.0,21.2122,2.0515,0.3777,30
il,7,13,19.6167,29.4467,24071666.7,22.1001,1.8533,0.177,30
il,7,14,19.6467,29.7133,25008666.7,21.945,2.1713,0.185,30
il,7,15,19.72,29.3767,24134000.0,22.0628,2.0906,0.453,30
il,7,16,19.5467,29.46,23716000.0,22.1813,1.8166,0.412,30
il,7,17,20.3333,29.7867,23806333.3,22.9092,2.0638,0.17,30
il,7,18,20.4867,29.8267,22950333.3,23.4365,2.0951,0.19,30
il,7,19,20.3433,29.6967,22253000.0,23.201,2.0822,0.1683,30
il,7,20,20.3967,29.68,22517000.0,23.5957,2.0781,0.4597,30
il,7,21,20.8167,29.5733,21473000.0,24.2059,2.0594,0.5567,30
il,7,22,19.92,29.18,22640666.7,22.9718,1.9833,0.5277,30
il,7,23,19.6767,28.9533,24680000.0,22.5682,2.0987,0.143,30
il,7,24,18.9967,28.8533,24301666.7,21.562,1.9771,0.0843,30
il,7,25,19.0933,29.0167,23370000.0,21.5361,1.9175,0.181,30
il,7,26,20.1867,29.26,22270000.0,22.34,2.1701,0.1587,30
il,7,27,19.56,29.0467,22606666.7,22.9118,2.1045,0.271,30
il,7,28,19.8067,28.9333,22257333.3,22.8508,2.1523,0.2983,30
il,7,29,19.55,28.82,22482000.0,22.0682,1.9613,0.2063,30
il,7,30,18.9533,28.5267,21745000.0,21.3567,1.7865,0.3453,30
il,7,31,18.69,28.7733,22896333.3,21.3818,1.8827,0.115,30
il,8,1,19.0033,29.2733,23520000.0,21.5679,1.8995,0.138,30
il,8,2,18.91,29.2767,22328000.0,21.6562,1.9603,0.1437,30
il,8,3,19.6633,29.8467,22585000.0,22.5762,1.8791,0.2273,30
il,8,4,19.35,29.3367,21829666.7,22.2708,1.9189,0.477,30
il,8,5,19.1967,28.3967,21957666.7,21.8684,2.0978,0.4137,30
il,8,6,18.8767,28.3933,22447333.3,21.2569,2.0116,0.1913,30
il,8,7,18.8033,28.3733,20801000.0,21.4063,1.9819,0.229,30
il,8,8,19.02,28.64,21096666.7,21.8184,2.1784,0.2563,30
il,8,9,18.9933,28.7133,21196000.0,21.7215,2.0547,0.2397,30
il,8,10,18.96,29.01,22454666.7,21.4565,2.0302,0.203,30
il,8,11,18.3567,28.4033,22280333.3,20.8469,1.9213,0.256,30
il,8,12,18.0867,28.4,21557000.0,20.2391,2.0379,0.0823,30
il,8,13,17.9567,27.98,20596333.3,20.4501,1.9146,0.281,30
il,8,14,17.5767,27.51,20710333.3,19.5791,1.9467,0.2877,30
il,8,15,17.8167,28.19,20332666.7,20.2233,1.9996,0.242,30
il,8,16,18.3333,28.4133,20574666.7,20.5896,2.103,0.274,30
il,8,17,18.6567,28.39,19381333.3,20.7643,2.1634,0.4157,30
il,8,18,18.43,27.9833,19506000.0,20.9093,1.899,0.233,30
il,8,19,18.3367,27.94,19143666.7,20.7985,2.059,0.4213,30
il,8,20,18.4733,27.7767,18986666.7,20.6901,2.2357,0.317,30
il,8,21,17.84,28.1567,20293666.7,20.6999,2.1212,0.2363,30
il,8,22,17.94,28.5033,21809000.0,20.5565,2.0309,0.3187,30
il,8,23,17.67,28.5633,20755333.3,20.344,2.081,0.1987,30
il,8,24,18.28,29.03,20273333.3,20.7747,2.4117,0.2123,30
il,8,25,18.65,28.8033,19977333.3,20.8494,2.3501,0.283,30
il,8,26,19.0267,28.72,18588333.3,21.6637,2.0563,0.308,30
il,8,27,19.1767,29.3933,20122333.3,22.0499,1.9301,0.1523,30
il,8,28,18.8433,29.34,19307666.7,21.5506,2.0956,0.3623,30
il,8,29,18.9,28.9467,19097000.0,21.4466,2.0865,0.262,30
il,8,30,17.7267,27.8967,19077666.7,19.8066,2.1825,0.1177,30
il,8,31,17.5433,28.09,18805000.0,19.1626,2.1552,0.1563,30
il,9,1,17.52,27.85,18380333.3,19.2968,2.314,0.558,30
il,9,2,16.8667,28.1467,19765000.0,18.6736,2.1121,0.1647,30
il,9,3,17.0933,28.6167,19764000.0,18.5915,2.0944,0.0527,30
il,9,4,16.67,28.3433,19223000.0,17.9959,2.1897,0.3293,30
il,9,5,16.2567,28.0833,19991000.0,17.582,2.3401,0.0987,30
il,9,6,17.06,27.8833,18668666.7,17.9635,2.5917,0.1393,30
il,9,7,16.6667,27.5467,18113000.0,18.0962,2.3492,0.2557,30
il,9,8,15.6567,25.9533,16615333.3,17.5418,2.2903,0.5427,30
il,9,9,14.8167,25.7467,16921666.7,17.1185,2.1224,0.2347,30
il,9,10,14.7267,26.8167,18564333.3,16.6162,2.1693,0.2303,30
il,9,11,14.9033,26.96,17891333.3,16.3431,2.2867,0.2027,30
il,9,12,14.78,26.0867,16738000.0,15.9169,2.4083,0.22,30
il,9,13,14.48,26.1267,17573666.7,15.4846,2.4912,0.1123,30
il,9,14,14.0333,25.7833,17031333.3,15.3802,2.2634,0.4983,30
il,9,15,13.45,25.0067,16989333.3,14.5601,2.3319,0.1123,30
il,9,16,14.2467,25.3033,17450333.3,15.3496,2.2596,0.1357,30
il,9,17,14.1367,26.2433,17159000.0,15.1908,2.2927,0.1237,30
il,9,18,14.0633,26.56,17514000.0,15.4723,2.2218,0.132,30
il,9,19,15.1967,26.83,16216000.0,16.469,2.6779,0.528,30
il,9,20,15.1767,26.5967,15175666.7,16.6802,2.4315,0.3693,30
il,9,21,14.29,25.3,15712666.7,15.3455,2.5053,0.252,30
il,9,22,13.17,24.4867,16461333.3,14.2067,2.5505,0.2783,30
il,9,23,12.1233,24.4033,15692666.7,13.786,2.2565,0.1747,30
il,9,24,12.9567,24.33,15110333.3,13.6919,2.539,0.1693,30
il,9,25,12.85,24.8167,15029333.3,14.1822,2.358,0.1433,30
il,9,26,12.34,24.4067,16146333.3,13.4598,2.5805,0.2713,30
il,9,27,12.2067,24.1767,15370000.0,13.1803,2.6475,0.3467,30
il,9,28,11.65,22.8567,14428666.7,12.9502,2.5321,0.179,30
il,9,29,10.77,22.9467,15413000.0,12.4347,2.6217,0.221,30
il,9,30,11.3867,23.7667,16084333.3,12.4458,2.7986,0.0363,30
il,10,1,11.0367,23.2467,15751666.7,12.4427,2.8034,0.0653,30
il,10,2,11.7867,22.9567,14011333.3,12.9268,2.7596,0.2513,30
il,10,3,11.81,22.4267,12400333.3,13.3611,2.8015,0.3127,30
il,10,4,11.1967,21.9933,13411333.3,13.1131,2.8407,0.2617,30
il,10,5,10.3133,22.3033,12590000.0,12.7154,2.596,0.3733,30
il,10,6,10.78,22.22,13728666.7,12.4962,2.7675,0.1953,30
il,10,7,9.7533,21.5167,13933333.3,11.2799,2.75,0.2163,30
il,10,8,9.0133,21.3067,13825666.7,11.0058,2.3597,0.1753,30
il,10,9,9.5933,22.31,13709666.7,11.435,2.3068,0.14,30
il,10,10,9.2867,21.9233,13329000.0,11.6142,2.4334,0.2147,30
il,10,11,9.0967,21.4733,12694333.3,11.2592,2.6236,0.294,30
il,10,12,10.59,20.3267,11153666.7,11.732,2.7644,0.2183,30
il,10,13,9.3733,19.94,11832000.0,10.8683,3.1664,0.362,30
il,10,14,7.7967,19.1267,11802000.0,9.8427,2.9317,0.3927,30
il,10,15,7.7,18.3667,11285333.3,9.5142,2.9897,0.2323,30
il,10,16,6.88,17.1967,12268666.7,9.0125,2.971,0.185,30
il,10,17,6.47,17.47,12387000.0,8.7408,2.9277,0.233,30
il,10,18,5.9667,17.8567,12405333.3,8.7466,2.9162,0.3237,30
il,10,19,6.13,17.57,12093333.3,8.478,2.8661,0.1183,30
il,10,20,6.6767,18.6433,12582333.3,8.8119,2.9981,0.203,30
il,10,21,7.74,18.6,12387333.3,9.1555,3.0668,0.1537,30
il,10,22,7.1533,18.1433,11159000.0,9.6461,2.9131,0.1417,30
il,10,23,7.8833,17.57,9753666.7,9.595,3.3503,0.42,30
il,10,24,7.0567,16.75,10455333.3,9.584,3.1523,0.3187,30
il,10,25,6.95,17.2233,9806000.0,9.3965,3.0862,0.4317,30
il,10,26,7.0133,15.7567,8637000.0,9.0533,3.2646,0.5043,30
il,10,27,6.2833,14.7367,10248666.7,9.0521,2.8757,0.2857,30
il,10,28,5.0833,14.6533,9956666.7,8.2743,2.8601,0.2407,30
il,10,29,5.2,15.8633,10536666.7,8.5879,2.9674,0.125,30
il,10,30,7.0467,16.54,9523000.0,9.0337,3.4487,0.3503,30
il,10,31,6.21,14.93,8978000.0,9.2192,3.2514,0.4857,30
il,11,1,4.56,14.54,10104666.7,8.257,2.8288,0.25,30
il,11,2,3.9,14.8633,9869000.0,8.1018,2.9054,0.1873,30
il,11,3,3.5067,14.1833,10123333.3,7.3446,2.8697,0.1907,30
il,11,4,5.89,14.51,8969000.0,8.1958,3.0737,0.262,30
il,11,5,5.0,14.59,8631333.3,8.3999,2.8637,0.45,30
il,11,6,5.2833,14.39,8548666.7,8.1423,3.379,0.264,30
il,11,7,3.4533,13.9667,9988000.0,7.4013,2.6425,0.2173,30
il,11,8,3.71,13.5733,9608333.3,7.5687,2.6121,0.1017,30
il,11,9,3.9633,14.1167,9152333.3,7.629,3.0256,0.1743,30
il,11,10,4.3533,13.5867,9060666.7,7.8677,3.3917,0.261,30
il,11,11,2.3567,12.5467,8266000.0,6.8017,3.4161,0.235,30
il,11,12,0.57,9.98,9122666.7,6.1279,2.9681,0.1487,30
il,11,13,0.3633,10.0067,9626333.3,5.7859,3.0191,0.0453,30
il,11,14,1.14,10.2867,8314000.0,6.123,2.8917,0.1,30
il,11,15,1.3267,10.5267,7597666.7,6.4504,2.8077,0.223,30
il,11,16,1.32,10.1467,7657000.0,6.445,3.1515,0.159,30
il,11,17,1.3667,10.3533,7729000.0,7.1759,3.2452,0.315,30
il,11,18,1.74,10.2167,7744000.0,7.0186,3.1489,0.5927,30
il,11,19,1.39,10.7133,8365000.0,6.2731,3.3735,0.099,30
il,11,20,0.92,9.8933,8479333.3,6.0182,2.9214,0.015,30
il,11,21,0.6367,9.61,7158000.0,6.2175,3.0139,0.222,30
il,11,22,0.4333,9.54,7872000.0,6.3258,2.9899,0.1667,30
il,11,23,0.7,10.28,7914333.3,6.3653,2.9794,0.2307,30
il,11,24,-0.05,9.2667,7302000.0,5.9975,3.1889,0.3973,30
il,11,25,0.48,8.5967,6693666.7,6.1209,3.1685,0.2087,30
il,11,26,-0.1967,8.7133,7463333.3,5.9372,2.9554,0.194,30
il,11,27,-0.53,7.9833,6789000.0,6.2128,3.0471,0.354,30
il,11,28,-0.6833,8.11,7615666.7,5.7571,3.0119,0.2113,30
il,11,29,0.49,9.07,6407666.7,6.3595,3.1958,0.128,30
il,11,30,-0.03,8.86,6222333.3,6.0823,3.2703,0.5027,30
il,12,1,-1.58,6.7733,7203333.3,5.2547,3.2559,0.419,30
il,12,2,-0.9167,7.6367,6945666.7,5.5285,2.767,0.0797,30
il,12,3,-0.72,7.3633,6813000.0,6.1013,2.9664,0.0883,30
il,12,4,-0.4833,6.98,6227666.7,6.1439,2.885,0.1647,30
il,12,5,-2.8733,6.1033,6814000.0,5.3724,3.1824,0.2393,30
il,12,6,-2.7433,4.1633,6543000.0,5.0262,2.7833,0.1217,30
il,12,7,-3.8933,3.85,7424000.0,4.6947,2.4217,0.1297,30
il,12,8,-3.0933,4.1033,6520333.3,4.7389,2.7047,0.0797,30
il,12,9,-3.0433,5.1033,6367000.0,5.32,3.0792,0.2303,30
il,12,10,-3.9367,4.9367,6977333.3,4.7847,2.8862,0.1163,30
il,12,11,-3.11,4.9,6446666.7,4.947,2.6604,0.2563,30
il,12,12,-3.0967,4.62,6603666.7,4.9328,2.7943,0.186,30
il,12,13,-2.7867,5.0833,5921000.0,5.1552,2.8319,0.147,30
il,12,14,-1.43,5.76,5850666.7,5.8672,2.8819,0.4053,30
il,12,15,-2.2367,5.9033,6129000.0,5.5485,3.2322,0.2683,30
il,12,16,-2.1933,4.6433,5958666.7,5.2587,3.1475,0.1993,30
il,12,17,-3.78,2.6833,6406333.3,4.6287,2.5965,0.092,30
il,12,18,-4.53,3.0367,7018333.3,4.5286,2.9801,0.1527,30
il,12,19,-4.93,3.5867,6995666.7,4.4277,2.8989,0.156,30
il,12,20,-4.5667,3.71,5901333.3,4.5104,2.932,0.2063,30
il,12,21,-3.8333,4.19,6279333.3,4.7328,3.0723,0.2253,30
